,listing_id,available,price,adjusted_price,minimum_nights,maximum_nights,listing_url,name,latitude,longitude,property_type,room_type,accomodates,bathrooms_text,bedrooms,beds,amenities,host_id,host_name,host_since,host_location,total_reviews,days_since_review,comment_length
0,50904.0,0.0,166.66666666666666,158.66666666666666,1.0,60.0,https://www.airbnb.com/rooms/50904,aplace/antwerp: cosy suite - fashion district,51.218575,4.398631,Room in boutique hotel,Hotel room,2.0,1 private bath,1.0,1.0,"[""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Keypad"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Wifi"", ""Dishes and silverware"", ""Security cameras on property"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Molton Brown body soap"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""Portable fans"", ""Wine glasses"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Fire extinguisher"", ""Bluetooth sound system"", ""Coffee maker"", ""Molton Brown shampoo"", ""Safe"", ""Hangers"", ""Cable TV"", ""TV with standard cable"", ""Shower gel""]",234077.0,Karin,2010-09-14,"Antwerp, Flanders, Belgium",2.0,1358.5,255.5
1,891884.0,0.0,175.0,175.0,1.6666666666666667,1125.0,https://www.airbnb.com/rooms/891884,aplace/antwerp: amazing suite & square view,51.218575,4.398631,Room in boutique hotel,Hotel room,2.0,1 private bath,1.0,1.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Keypad"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Wifi"", ""Dishes and silverware"", ""Security cameras on property"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Molton Brown body soap"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Fire extinguisher"", ""Coffee maker"", ""Molton Brown shampoo"", ""Safe"", ""Hangers"", ""Cable TV"", ""Air conditioning"", ""TV with standard cable""]",234077.0,Karin,2010-09-14,"Antwerp, Flanders, Belgium",2.0,619.0,127.0
2,891907.0,1.0,215.0,215.0,3.0,1125.0,https://www.airbnb.com/rooms/891907,aplace/antwerp: stunning flat with square view,51.218575,4.398631,Entire rental unit,Entire home/apt,4.0,1.5 baths,2.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Keypad"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Security cameras on property"", ""Baking sheet"", ""Toaster"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Molton Brown body soap"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""Dining table"", ""Bathtub"", ""Portable fans"", ""Wine glasses"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Bluetooth sound system"", ""Dishwasher"", ""Coffee maker"", ""Patio or balcony"", ""Molton Brown shampoo"", ""Safe"", ""Record player"", ""Hangers"", ""Cable TV"", ""Clothing storage: closet"", ""TV with standard cable"", ""Shower gel""]",234077.0,Karin,2010-09-14,"Antwerp, Flanders, Belgium",6.0,1694.5,300.1666666666667
3,2543695.0,1.0,200.0,200.0,2.0,1125.0,https://www.airbnb.com/rooms/2543695,aplace/antwerp: gorgeous flat with square view,51.218575,4.398631,Entire rental unit,Entire home/apt,4.0,1.5 baths,2.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Keypad"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Security cameras on property"", ""Baking sheet"", ""Toaster"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Pocket wifi"", ""Molton Brown body soap"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""Dining table"", ""Bathtub"", ""Portable fans"", ""Extra pillows and blankets"", ""Wine glasses"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Molton Brown shampoo"", ""Safe"", ""Hangers"", ""Cable TV"", ""Clothing storage: closet"", ""TV with standard cable"", ""Shower gel""]",234077.0,Karin,2010-09-14,"Antwerp, Flanders, Belgium",15.0,1603.8666666666666,362.8666666666667
4,116134.0,1.0,150.0,150.0,2.0,1125.0,https://www.airbnb.com/rooms/116134,Spacious apartment nearby Mas,51.23051,4.40593,Entire rental unit,Entire home/apt,4.0,2.5 baths,2.0,2.0,"[""Refrigerator"", ""Elevator"", ""Paid street parking off premises"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Outdoor furniture"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Clothing storage: dresser, wardrobe, and closet"", ""Dishes and silverware"", ""Toaster"", ""Washer"", ""Window guards"", ""Freezer"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""Waterfront"", ""Paid parking garage on premises \u2013 1 space"", ""Bathtub"", ""Room-darkening shades"", ""Portable fans"", ""First aid kit"", ""Wine glasses"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""Private patio or balcony"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Changing table"", ""Hangers"", ""Cable TV"", ""TV with standard cable"", ""Cleaning products""]",586942.0,Paul,2011-05-14,"Kapellen, Flanders, Belgium",120.0,1540.9083333333333,265.26666666666665
5,218916.0,0.0,85.0,85.0,1.0,50.0,https://www.airbnb.com/rooms/218916,Apartment with terrace in trendy Zurenborg,51.20633,4.42942,Entire condominium (condo),Entire home/apt,5.0,1 bath,1.0,3.0,"[""Paid street parking off premises"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Babysitter recommendations"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Smeg  oven"", ""Samsung  refrigerator"", ""Pack \u2019n play/Travel crib"", ""Conditioner"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Iron"", ""Central heating"", ""Essentials"", ""Long term stays allowed"", ""Outdoor dining area"", ""Cleaning products"", ""Dining table"", ""Bathtub"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Portable fans"", ""First aid kit"", ""Wine glasses"", ""Clothing storage: walk-in closet"", ""Hot water"", ""Private patio or balcony"", ""High chair"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Shower gel""]",915664.0,Laura,2011-08-03,"Antwerp, Vlaams Gewest, Belgium",28.0,2438.25,385.6785714285714
6,224333.0,1.0,16.0,16.0,14.0,365.0,https://www.airbnb.com/rooms/224333,Large stylish room in 1930s house + garden,51.19772,4.45853,Private room in residential home,Private room,2.0,2 shared baths,1.0,1.0,"[""Fire extinguisher"", ""Backyard"", ""Long term stays allowed"", ""Kitchen"", ""Smoke alarm"", ""Outdoor furniture"", ""Washer"", ""Patio or balcony"", ""First aid kit"", ""Lock on bedroom door"", ""Wifi"", ""Heating""]",1167377.0,Geert,2011-09-16,"Antwerp, Flanders, Belgium",3.0,1613.0,193.66666666666663
7,1172826.0,1.0,16.0,16.0,7.0,365.0,https://www.airbnb.com/rooms/1172826,Bedroom in large antique house near parks+trams,51.19813,4.45807,Private room in residential home,Private room,3.0,3 shared baths,1.0,2.0,"[""Refrigerator"", ""Fire extinguisher"", ""Backyard"", ""Long term stays allowed"", ""Kitchen"", ""Smoke alarm"", ""Outdoor furniture"", ""Washer"", ""Patio or balcony"", ""Stove"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""Heating"", ""Dishes and silverware""]",1167377.0,Geert,2011-09-16,"Antwerp, Flanders, Belgium",6.0,556.8333333333334,138.83333333333334
8,224682.0,1.0,85.0,85.0,2.0,30.0,https://www.airbnb.com/rooms/224682,APARTMENT ROSCAM - OLD CENTRE ANTWERP,51.21722,4.3979,Entire rental unit,Entire home/apt,3.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Bed linens"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Heating"", ""Hot water"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers""]",1263933.0,Kristien,2011-10-08,"Antwerp, Flanders, Belgium",349.0,1752.1432664756446,252.6246418338109
9,345959.0,1.0,60.0,60.0,3.0,90.0,https://www.airbnb.com/rooms/345959,Marleen's home in Antwerp city,51.19935,4.40154,Entire rental unit,Entire home/apt,3.0,1 bath,2.0,2.0,"[""Refrigerator"", ""Backyard"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Single level home"", ""Oven"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",1754396.0,Marleen,2012-02-15,"Lier, Vlaanderen, Belgium",65.0,1754.3076923076924,219.35384615384612
10,4332020.0,0.0,50.0,50.0,1.0,14.0,https://www.airbnb.com/rooms/4332020,Marleen's cosy first floor flat,51.20096,4.40172,Entire rental unit,Entire home/apt,2.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Fire extinguisher"", ""Dishwasher"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",1754396.0,Marleen,2012-02-15,"Lier, Vlaanderen, Belgium",11.0,1689.0,225.8181818181818
11,363155.0,1.0,68.0,68.0,6.0,365.0,https://www.airbnb.com/rooms/363155,1-bedroom apartment with court yard,51.22119,4.41951,Entire rental unit,Entire home/apt,2.0,1.5 baths,1.0,1.0,"[""Backyard"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""Heating"", ""Fire extinguisher"", ""Dryer"", ""Patio or balcony"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",1835458.0,Roos,2012-03-01,"Antwerp, Vlaams Gewest, Belgium",22.0,1986.409090909091,240.6818181818182
12,366252.0,1.0,35.0,35.0,1.0,365.0,https://www.airbnb.com/rooms/366252,ROOM IN FAMILY HOME near C. Station,51.21601,4.43432,Private room in rental unit,Private room,2.0,Shared half-bath,1.0,1.0,"[""Elevator"", ""Fire extinguisher"", ""Long term stays allowed"", ""Building staff"", ""Kitchen"", ""Dryer"", ""Shampoo"", ""Washer"", ""Smoke alarm"", ""Hangers"", ""Lock on bedroom door"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Heating"", ""Paid parking off premises""]",1820186.0,Fronk & Lieve,2012-02-27,"Antwerpen, Vlaams Gewest, Belgium",108.0,2710.175925925926,284.3981481481481
13,522693.0,1.0,195.0,195.0,2.0,21.0,https://www.airbnb.com/rooms/522693,Ahome Awayfromhome,51.22001,4.39813,Entire rental unit,Entire home/apt,4.0,1 bath,1.0,2.0,"[""High chair"", ""Fire extinguisher"", ""Kitchen"", ""Dryer"", ""Shampoo"", ""Washer"", ""Hair dryer"", ""Children\u2019s dinnerware"", ""Smoke alarm"", ""First aid kit"", ""Crib"", ""Hangers"", ""Cable TV"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""TV with standard cable"", ""Heating"", ""Essentials""]",2562294.0,Ahome,2012-06-06,"Antwerpen, Flemish Region, Belgium",2.0,1986.5,87.0
14,636664.0,1.0,100.0,100.0,2.0,365.0,https://www.airbnb.com/rooms/636664,"sunny rooftop apartment, sleeps 2-5",51.21618,4.43037,Entire rental unit,Entire home/apt,5.0,1 bath,2.0,3.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Children\u2019s dinnerware"", ""Outdoor furniture"", ""Host greets you"", ""Stove"", ""Oven"", ""Cooking basics"", ""Dishes and silverware"", ""Security cameras on property"", ""Children\u2019s books and toys"", ""Washer"", ""Pack \u2019n play/Travel crib"", ""Fast wifi \u2013 273 Mbps"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Outdoor dining area"", ""Bathtub"", ""Extra pillows and blankets"", ""Crib"", ""Baby bath"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private patio or balcony"", ""High chair"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",462975.0,Els,2011-03-25,"Edegem, Flanders, Belgium",91.0,1953.956043956044,231.9010989010989
15,639013.0,0.0,85.0,85.0,2.0,4.0,https://www.airbnb.com/rooms/639013,The chill place in Antwerp 1,51.21748,4.4456,Private room in townhouse,Private room,2.0,1.5 shared baths,1.0,1.0,"[""Refrigerator"", ""Fire extinguisher"", ""Backyard"", ""Dishwasher"", ""Smoke alarm"", ""Shampoo"", ""Coffee maker"", ""Stove"", ""Paid parking on premises"", ""Hangers"", ""Lock on bedroom door"", ""Oven"", ""Iron"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""Heating"", ""Dishes and silverware"", ""Essentials""]",3189018.0,Cathy,2012-08-07,"Antwerpen, Vlaams Gewest, Belgium",34.0,2516.9117647058824,313.1470588235294
16,961296.0,0.0,286.6666666666667,286.6666666666667,1.6666666666666667,30.0,https://www.airbnb.com/rooms/961296,Great Classic House in Antwerp (4-10 persons),51.21531,4.44498,Entire residential home,Entire home/apt,10.0,2 baths,5.0,5.0,"[""Refrigerator"", ""Backyard"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Host greets you"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",3189018.0,Cathy,2012-08-07,"Antwerpen, Vlaams Gewest, Belgium",48.0,1525.1458333333333,248.25
17,2347414.0,0.0,85.0,85.0,2.0,4.0,https://www.airbnb.com/rooms/2347414,The chill place in Antwerp 2,51.21711,4.44417,Private room in bed and breakfast,Private room,2.0,1 shared bath,1.0,1.0,"[""Fire extinguisher"", ""Dishwasher"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Hangers"", ""Lock on bedroom door"", ""Oven"", ""Iron"", ""Breakfast"", ""Wifi"", ""Heating"", ""Essentials""]",3189018.0,Cathy,2012-08-07,"Antwerpen, Vlaams Gewest, Belgium",1.0,1814.0,360.0
18,772842.0,0.0,88.33333333333333,88.33333333333333,1.6666666666666667,1125.0,https://www.airbnb.com/rooms/772842,Stay in a designers place & donate,51.21775,4.38434,Entire loft,Entire home/apt,2.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Paid street parking off premises"", ""Kitchen"", ""Hair dryer"", ""Host greets you"", ""Oven"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Toaster"", ""Washer"", ""Free street parking"", ""Laundromat nearby"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Stainless steel gas stove"", ""Long term stays allowed"", ""Waterfront"", ""Dining table"", ""Bathtub"", ""Wine glasses"", ""Free parking on premises"", ""TV"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""Private patio or balcony"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Cleaning products""]",4050173.0,Daisy,2012-11-03,"Antwerpen, Vlaams Gewest, Belgium",68.0,2720.1323529411766,262.80882352941177
19,778043.0,1.0,76.66666666666667,76.66666666666667,2.0,31.0,https://www.airbnb.com/rooms/778043,cosy & beautiful apartment Antwerp,51.20399,4.41249,Entire rental unit,Entire home/apt,2.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Baking sheet"", ""Nespresso machine"", ""Toaster"", ""Laundromat nearby"", ""Bed linens"", ""Body soap"", ""Iron"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""Dining table"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Wine glasses"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private entrance"", ""Dishwasher"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Cleaning products""]",1735092.0,Marc & Elizabeth,2012-02-11,"Antwerp, Vlaams Gewest, Belgium",74.0,1879.945945945946,311.6216216216216
20,789555.0,1.0,93.0,93.0,7.0,1125.0,https://www.airbnb.com/rooms/789555,+++blancoooJOZEFIEN+++ roofterrace,51.2117,4.42665,Entire rental unit,Entire home/apt,4.0,1.5 baths,1.0,1.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Oven"", ""Babysitter recommendations"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Lockbox"", ""Children\u2019s books and toys"", ""Pack \u2019n play/Travel crib"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Room-darkening shades"", ""Crib"", ""Baby bath"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private entrance"", ""High chair"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",3185214.0,Annemie,2012-08-07,"Herentals, Flanders, Belgium",50.0,2085.34,348.0
21,890384.0,1.0,150.0,150.0,7.0,1125.0,https://www.airbnb.com/rooms/890384,+++ blancoooHOME +++,51.21198,4.4269,Entire residential home,Entire home/apt,4.0,1 bath,2.0,4.0,"[""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Wifi"", ""Lockbox"", ""Children\u2019s books and toys"", ""Indoor fireplace"", ""Pack \u2019n play/Travel crib"", ""Luggage dropoff allowed"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""TV"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private entrance"", ""High chair"", ""Fire extinguisher"", ""Hangers""]",3185214.0,Annemie,2012-08-07,"Herentals, Flanders, Belgium",0.0,2720.1323529411766,0.0
22,3025379.0,1.0,140.0,140.0,7.0,1125.0,https://www.airbnb.com/rooms/3025379,+++ KAMIL +++ terrace & pond,51.21066,4.42863,Entire townhouse,Entire home/apt,6.0,1 bath,3.0,6.0,"[""Refrigerator"", ""Backyard"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Oven"", ""Babysitter recommendations"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Lockbox"", ""Children\u2019s books and toys"", ""Pack \u2019n play/Travel crib"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Crib"", ""Baby bath"", ""TV"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private entrance"", ""High chair"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Patio or balcony"", ""Hangers""]",3185214.0,Annemie,2012-08-07,"Herentals, Flanders, Belgium",175.0,1904.6342857142856,330.6171428571429
23,5040147.0,0.0,93.0,93.0,7.0,1125.0,https://www.airbnb.com/rooms/5040147,++HENRI++ furnished apartment with roof terrace,51.21161,4.42929,Entire rental unit,Entire home/apt,4.0,1.5 baths,2.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Oven"", ""Babysitter recommendations"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Lockbox"", ""Children\u2019s books and toys"", ""Pack \u2019n play/Travel crib"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Baby safety gates"", ""Crib"", ""Baby bath"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""High chair"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",3185214.0,Annemie,2012-08-07,"Herentals, Flanders, Belgium",64.0,1447.875,270.90625
24,791792.0,1.0,90.0,90.0,2.0,1125.0,https://www.airbnb.com/rooms/791792,Duplex in the New South across of NEW PARK,51.20639,4.38707,Entire loft,Entire home/apt,2.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Baking sheet"", ""Mosquito net"", ""Induction stove"", ""Toaster"", ""Washer"", ""Conditioner"", ""Luggage dropoff allowed"", ""Stainless steel oven"", ""Bed linens"", ""Sound system"", ""Body soap"", ""Freezer"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Game console: PS3"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""Cleaning products"", ""Dining table"", ""Bathtub"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Portable fans"", ""First aid kit"", ""Wine glasses"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""Fire extinguisher"", ""Dishwasher"", ""Ethernet connection"", ""Changing table"", ""Hangers"", ""Cable TV"", ""Board games"", ""TV with standard cable"", ""Shower gel""]",3424990.0,Tim,2012-08-30,"Antwerp, Flanders, Belgium",5.0,1620.0,232.2
25,813969.0,1.0,239.0,239.0,1.0,1125.0,https://www.airbnb.com/rooms/813969,150 m² loft (terrace & river view),51.21347,4.39125,Entire rental unit,Entire home/apt,6.0,1.5 baths,2.0,3.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Children\u2019s dinnerware"", ""Keypad"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Babysitter recommendations"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Security cameras on property"", ""Nespresso machine"", ""Children\u2019s books and toys"", ""Indoor fireplace"", ""Baby monitor"", ""Washer"", ""Pack \u2019n play/Travel crib"", ""Luggage dropoff allowed"", ""Sound system"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Waterfront"", ""BBQ grill"", ""Bathtub"", ""Room-darkening shades"", ""First aid kit"", ""Crib"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private patio or balcony"", ""High chair"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""Air conditioning"", ""TV with standard cable""]",4277604.0,Sarah,2012-11-29,"Antwerp, Flanders, Belgium",85.0,1023.8117647058824,152.23529411764707
26,9444419.0,1.0,351.0,351.0,1.0,1125.0,https://www.airbnb.com/rooms/9444419,"300m² loft (terras & river view) ""Loft O""",51.21233,4.39235,Entire rental unit,Entire home/apt,8.0,3.5 baths,4.0,4.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Outdoor furniture"", ""Keypad"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Security cameras on property"", ""Private hot tub"", ""Indoor fireplace"", ""Washer"", ""Barbecue utensils"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Pocket wifi"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Waterfront"", ""BBQ grill"", ""Bathtub"", ""First aid kit"", ""Extra pillows and blankets"", ""Crib"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private patio or balcony"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""Air conditioning"", ""TV with standard cable""]",4277604.0,Sarah,2012-11-29,"Antwerp, Flanders, Belgium",134.0,1067.0223880597016,149.544776119403
27,959200.0,0.0,80.0,80.0,2.0,62.0,https://www.airbnb.com/rooms/959200,"BOHEMIAN ANITA, with garden nearby central station",51.21596,4.43764,Entire rental unit,Entire home/apt,2.0,1.5 baths,1.0,1.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Outdoor furniture"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Baking sheet"", ""Washer"", ""Luggage dropoff allowed"", ""Bed linens"", ""Body soap"", ""Essentials"", ""Long term stays allowed"", ""Cleaning products"", ""BBQ grill"", ""Bathtub"", ""Extra pillows and blankets"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Shared fenced garden or backyard"", ""Fire extinguisher"", ""Coffee maker"", ""Record player"", ""Hangers"", ""Shower gel""]",4715596.0,Caroline & Klaas,2013-01-15,"Antwerp, Flanders, Belgium",62.0,1867.774193548387,317.0
28,5646286.0,0.0,80.0,80.0,2.0,60.0,https://www.airbnb.com/rooms/5646286,NESTT,51.21464,4.43711,Entire rental unit,Entire home/apt,2.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Backyard"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Keypad"", ""Stove"", ""Carbon monoxide alarm"", ""Single level home"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Baking sheet"", ""Washer"", ""Luggage dropoff allowed"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Essentials"", ""Long term stays allowed"", ""Cleaning products"", ""Extra pillows and blankets"", ""Trash compactor"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dryer"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Shower gel""]",4715596.0,Caroline & Klaas,2013-01-15,"Antwerp, Flanders, Belgium",65.0,1047.246153846154,249.92307692307693
